,Height,Volume,External_Wall_Area,Number_of_Floors,Ground_Floor_Area,Window_Area,u_Value_Wall,u_Value_Ground_Floor,u_Value_Roof,u_Value_Internal_Floor,u_Value_Internal_Wall,u_Value_Windows,g_Value_Windows,Permeability,Building_Equipment_Heat_Gain,Building_Occupancy,WWR_North,WWR_East,WWR_West,WWR_South,WWR,Heating_Load
325,3.916015625,6157.855267,893.1956304,4,393.12,424.4651885,0.187695313,0.246289063,0.175195313,0.428515625,0.414453125,0.992382813,0.461132813,7.353515625,13.0546875,19.546875,0.40703125,0.15546875,0.18984375,0.38671875,0.284765625,6093.296961
326,3.416015625,6842.725466,757.603714,3,667.71,301.634686,0.237695313,0.196289063,0.225195313,0.528515625,0.514453125,0.842382813,0.311132813,8.853515625,11.0546875,23.546875,0.20703125,0.35546875,0.38984375,0.18671875,0.284765625,7736.687493
327,3.505859375,8403.861947,932.6746532,3,799.03,523.799818,0.228710938,0.169335938,0.212304688,0.566796875,0.587109375,0.848242188,0.598242188,7.083984375,11.2265625,17.765625,0.48359375,0.41640625,0.15390625,0.31015625,0.341015625,7806.436949
328,3.005859375,7880.012283,1171.323992,5,524.31,418.174753,0.178710938,0.219335938,0.162304688,0.466796875,0.487109375,0.998242188,0.448242188,8.583984375,13.2265625,21.765625,0.28359375,0.21640625,0.35390625,0.11015625,0.241015625,6402.123361
329,3.162109375,2770.514298,354.9429358,2,438.08,206.6478514,0.206835938,0.159960938,0.240429688,0.498046875,0.580859375,0.857617188,0.551367188,7.552734375,12.6015625,18.015625,0.49609375,0.37890625,0.39140625,0.22265625,0.372265625,3753.359176
330,3.099609375,3302.20051,642.7332995,4,266.34,215.7347995,0.188085938,0.191210938,0.246679688,0.485546875,0.593359375,0.838867188,0.457617188,8.490234375,12.8515625,22.515625,0.22109375,0.35390625,0.11640625,0.29765625,0.247265625,4023.716603
331,3.638671875,5656.603609,628.4903539,2,777.29,385.970733,0.179492188,0.218554688,0.247460938,0.462109375,0.535546875,0.827148438,0.422460938,6.451171875,13.2578125,22.953125,0.41171875,0.23203125,0.46953125,0.43828125,0.387890625,6195.848485
332,3.708984375,3438.303275,481.4848501,2,463.51,256.1579935,0.236523438,0.192773438,0.151367188,0.532421875,0.552734375,0.777929688,0.312304688,8.068359375,13.4140625,22.140625,0.28984375,0.31015625,0.29765625,0.49140625,0.347265625,5043.025864
333,3.208984375,9482.550675,1123.505348,4,738.75,620.8988796,0.186523438,0.242773438,0.201367188,0.432421875,0.452734375,0.927929688,0.462304688,6.568359375,11.4140625,18.140625,0.48984375,0.11015625,0.49765625,0.29140625,0.347265625,7793.731943
334,3.365234375,1848.994718,333.5191683,2,274.72,139.7674445,0.177148438,0.202148438,0.173242188,0.551171875,0.408984375,0.843554688,0.565429688,6.474609375,11.7890625,23.890625,0.37734375,0.39765625,0.16015625,0.27890625,0.303515625,2231.411102
335,3.568359375,3031.892758,553.1531605,3,283.22,211.189488,0.209960938,0.213085938,0.218554688,0.579296875,0.574609375,0.979492188,0.466992188,8.771484375,13.9765625,16.265625,0.45859375,0.29140625,0.17890625,0.13515625,0.266015625,4688.981341
336,3.662109375,10442.28694,1394.350643,4,712.86,521.6652393,0.156835938,0.209960938,0.190429688,0.598046875,0.480859375,0.707617188,0.401367188,6.052734375,10.6015625,22.015625,0.29609375,0.17890625,0.19140625,0.42265625,0.272265625,6866.994439
337,3.599609375,3895.42595,504.8797238,2,541.09,268.604473,0.238085938,0.241210938,0.196679688,0.585546875,0.493359375,0.988867188,0.307617188,6.990234375,10.8515625,18.515625,0.42109375,0.15390625,0.31640625,0.49765625,0.347265625,5853.923654
338,3.263671875,2900.295944,547.9347667,3,296.22,167.005589,0.216992188,0.156054688,0.159960938,0.437109375,0.560546875,0.789648438,0.309960938,6.076171875,12.7578125,21.953125,0.16171875,0.18203125,0.11953125,0.38828125,0.212890625,2604.151484
339,3.791015625,5584.923298,632.4294413,2,736.6,207.6594868,0.225195313,0.158789063,0.187695313,0.403515625,0.439453125,0.879882813,0.498632813,7.728515625,11.5546875,22.546875,0.25703125,0.30546875,0.33984375,0.13671875,0.259765625,6756.649795
340,3.291015625,6072.317597,966.6532107,4,461.28,339.2212645,0.175195313,0.208789063,0.237695313,0.503515625,0.539453125,0.729882813,0.348632813,6.228515625,13.5546875,18.546875,0.45703125,0.10546875,0.13984375,0.33671875,0.259765625,4423.705588
341,3.990234375,4108.583654,710.0830888,3,343.22,230.8137577,0.189648438,0.239648438,0.210742188,0.476171875,0.533984375,0.881054688,0.377929688,6.849609375,11.2890625,22.890625,0.32734375,0.34765625,0.11015625,0.22890625,0.253515625,4392.5132
342,3.490234375,8631.630374,1166.525312,4,618.27,385.930893,0.239648438,0.189648438,0.160742188,0.576171875,0.433984375,0.731054688,0.527929688,8.349609375,13.2890625,18.890625,0.12734375,0.14765625,0.31015625,0.42890625,0.253515625,6808.652621
343,3.193359375,3374.008375,564.7249603,3,352.19,198.0410715,0.222460938,0.225585938,0.156054688,0.454296875,0.499609375,0.716992188,0.354492188,7.646484375,13.4765625,17.265625,0.40859375,0.24140625,0.12890625,0.18515625,0.241015625,3804.759049
344,3.349609375,11365.39421,1239.283859,5,678.61,711.8641479,0.213085938,0.216210938,0.221679688,0.535546875,0.443359375,0.913867188,0.382617188,7.740234375,13.8515625,20.515625,0.32109375,0.45390625,0.41640625,0.19765625,0.347265625,8649.114748
345,3.513671875,6099.032726,869.183999,4,433.95,372.969504,0.241992188,0.181054688,0.234960938,0.487109375,0.510546875,0.714648438,0.384960938,8.326171875,11.7578125,19.953125,0.26171875,0.48203125,0.21953125,0.28828125,0.312890625,6610.478756
346,3.853515625,2234.422138,409.7375196,2,289.92,147.0183408,0.206445313,0.202539063,0.181445313,0.441015625,0.401953125,0.711132813,0.554882813,6.416015625,13.3046875,23.046875,0.28203125,0.18046875,0.31484375,0.31171875,0.272265625,2417.853499
347,3.353515625,7572.773432,927.7683376,4,564.54,347.1039121,0.156445313,0.152539063,0.231445313,0.541015625,0.501953125,0.861132813,0.404882813,7.916015625,11.3046875,19.046875,0.48203125,0.38046875,0.11484375,0.11171875,0.272265625,6236.463631
348,3.615234375,5963.980875,836.4768221,4,412.42,409.4777912,0.152148438,0.227148438,0.248242188,0.501171875,0.458984375,0.768554688,0.490429688,8.724609375,12.7890625,17.890625,0.47734375,0.29765625,0.26015625,0.37890625,0.353515625,5949.035626
349,3.115234375,6418.533303,849.7255935,3,686.79,464.6535441,0.202148438,0.177148438,0.198242188,0.401171875,0.558984375,0.918554688,0.340429688,7.224609375,10.7890625,21.890625,0.27734375,0.49765625,0.46015625,0.17890625,0.353515625,8011.317301
350,3.412109375,5890.700825,825.3856071,3,575.47,308.7996767,0.181835938,0.234960938,0.215429688,0.548046875,0.430859375,0.782617188,0.326367188,8.302734375,13.6015625,16.015625,0.19609375,0.47890625,0.29140625,0.12265625,0.272265625,7190.895709
351,3.849609375,4663.994996,745.1566795,3,403.85,239.4963313,0.163085938,0.166210938,0.171679688,0.435546875,0.543359375,0.763867188,0.532617188,6.240234375,11.8515625,16.515625,0.12109375,0.25390625,0.21640625,0.39765625,0.247265625,3725.450005
352,3.294921875,3874.82592,553.2582351,2,588,184.8037974,0.232617188,0.177929688,0.225585938,0.430859375,0.479296875,0.799023438,0.450585938,8.232421875,11.8828125,23.203125,0.12421875,0.26953125,0.38203125,0.22578125,0.250390625,5698.382771
353,3.978515625,10079.32904,1346.1996,4,633.36,503.6506331,0.168945313,0.190039063,0.193945313,0.416015625,0.426953125,0.823632813,0.592382813,8.291015625,11.8046875,18.046875,0.43203125,0.33046875,0.16484375,0.16171875,0.272265625,8831.811286
354,3.478515625,2494.651817,411.3359333,2,358.58,147.5918733,0.218945313,0.240039063,0.243945313,0.516015625,0.526953125,0.973632813,0.442382813,6.791015625,13.8046875,22.046875,0.23203125,0.13046875,0.36484375,0.36171875,0.272265625,3101.881934
355,3.927734375,5665.364964,723.0598459,2,721.2,220.3821612,0.170898438,0.195898438,0.216992188,0.463671875,0.521484375,0.712304688,0.359179688,8.912109375,13.5390625,23.390625,0.30234375,0.17265625,0.13515625,0.40390625,0.253515625,6900.23643
356,3.427734375,6122.208929,931.7654984,4,446.52,406.4222494,0.220898438,0.245898438,0.166992188,0.563671875,0.421484375,0.862304688,0.509179688,7.412109375,11.5390625,19.390625,0.10234375,0.37265625,0.33515625,0.20390625,0.253515625,6394.055752
357,3.880859375,9196.706794,1454.981231,4,592.44,434.221422,0.216210938,0.156835938,0.249804688,0.441796875,0.412109375,0.960742188,0.335742188,8.958984375,12.7265625,22.765625,0.33359375,0.16640625,0.20390625,0.26015625,0.241015625,11150.68366
358,3.474609375,4925.363913,794.1126301,3,472.51,252.4399236,0.150585938,0.178710938,0.209179688,0.510546875,0.418359375,0.951367188,0.420117188,7.365234375,11.3515625,17.515625,0.17109375,0.20390625,0.26640625,0.34765625,0.247265625,5869.390429
359,3.763671875,10751.30544,1388.14219,5,571.32,689.4047594,0.166992188,0.206054688,0.209960938,0.537109375,0.460546875,0.939648438,0.459960938,7.576171875,10.7578125,17.953125,0.36171875,0.38203125,0.31953125,0.18828125,0.312890625,10597.58612
360,3.896484375,5016.176784,803.6649159,3,429.12,314.7814996,0.180273438,0.174023438,0.195117188,0.469921875,0.440234375,0.721679688,0.518554688,6.755859375,10.6640625,21.640625,0.36484375,0.28515625,0.37265625,0.16640625,0.297265625,5270.556627
361,3.396484375,11961.90718,1569.39837,5,704.37,684.1689613,0.230273438,0.224023438,0.245117188,0.569921875,0.540234375,0.871679688,0.368554688,8.255859375,12.6640625,17.640625,0.16484375,0.48515625,0.17265625,0.36640625,0.297265625,11006.32965
362,3.443359375,5268.891738,775.8830469,2,765.08,246.3817939,0.197460938,0.150585938,0.181054688,0.504296875,0.549609375,0.941992188,0.579492188,8.396484375,12.4765625,19.265625,0.10859375,0.14140625,0.42890625,0.28515625,0.241015625,6715.24334
363,3.974609375,14862.25917,1543.730868,5,747.86,886.7433153,0.200585938,0.228710938,0.159179688,0.410546875,0.518359375,0.801367188,0.570117188,8.865234375,13.3515625,21.515625,0.37109375,0.40390625,0.46640625,0.14765625,0.347265625,9821.251451
364,3.576171875,8665.352061,1137.674708,4,605.77,488.4823286,0.223242188,0.237304688,0.241210938,0.474609375,0.548046875,0.883398438,0.366210938,7.388671875,13.0078125,18.453125,0.28671875,0.20703125,0.24453125,0.46328125,0.300390625,7872.056125
365,3.541015625,3443.036736,556.5618872,3,324.11,254.826743,0.150195313,0.233789063,0.162695313,0.553515625,0.589453125,0.804882813,0.423632813,8.478515625,10.5546875,20.546875,0.35703125,0.40546875,0.23984375,0.23671875,0.309765625,4491.149644
366,3.041015625,9107.386768,1186.362807,5,598.97,532.4197544,0.200195313,0.183789063,0.212695313,0.453515625,0.489453125,0.954882813,0.573632813,6.978515625,12.5546875,16.546875,0.15703125,0.20546875,0.43984375,0.43671875,0.309765625,5490.941809
367,3.552734375,11594.16977,1434.117944,5,652.69,661.9950235,0.183398438,0.183398438,0.229492188,0.538671875,0.496484375,0.899804688,0.546679688,7.037109375,10.0390625,16.390625,0.45234375,0.42265625,0.28515625,0.15390625,0.328515625,8982.55406
368,3.052734375,3457.953156,513.362066,3,377.58,241.6399793,0.233398438,0.233398438,0.179492188,0.438671875,0.596484375,0.749804688,0.396679688,8.537109375,12.0390625,20.390625,0.25234375,0.22265625,0.48515625,0.35390625,0.328515625,4235.121338
369,3.755859375,2902.678842,422.0565316,2,386.42,204.4208882,0.153710938,0.244335938,0.237304688,0.416796875,0.437109375,0.923242188,0.373242188,6.333984375,10.2265625,19.765625,0.18359375,0.31640625,0.45390625,0.41015625,0.341015625,4079.424499
370,3.224609375,5901.423253,720.3514169,3,610.04,383.2390243,0.225585938,0.203710938,0.234179688,0.460546875,0.568359375,0.726367188,0.495117188,6.615234375,10.3515625,19.515625,0.47109375,0.10390625,0.36640625,0.44765625,0.347265625,6159.56838
371,3.138671875,6310.740475,801.7671558,4,502.66,324.1373526,0.229492188,0.168554688,0.197460938,0.562109375,0.435546875,0.977148438,0.572460938,7.951171875,11.2578125,18.953125,0.21171875,0.43203125,0.26953125,0.23828125,0.287890625,5244.572594
372,3.603515625,7591.708738,992.1595001,3,702.25,440.2385999,0.181445313,0.177539063,0.156445313,0.591015625,0.551953125,0.936132813,0.329882813,7.166015625,12.3046875,21.046875,0.38203125,0.28046875,0.21484375,0.41171875,0.322265625,8104.942942
373,3.103515625,6625.541133,1003.723223,5,426.97,477.2746799,0.231445313,0.227539063,0.206445313,0.491015625,0.451953125,0.786132813,0.479882813,8.666015625,10.3046875,17.046875,0.18203125,0.48046875,0.41484375,0.21171875,0.322265625,7296.930625
374,3.677734375,3409.369132,586.9277766,3,309.01,235.9282563,0.245898438,0.220898438,0.241992188,0.513671875,0.471484375,0.937304688,0.584179688,8.162109375,12.5390625,21.390625,0.20234375,0.27265625,0.43515625,0.30390625,0.303515625,3880.57884
375,3.177734375,7419.502787,1084.913724,4,583.71,450.5679116,0.195898438,0.170898438,0.191992188,0.413671875,0.571484375,0.787304688,0.434179688,6.662109375,10.5390625,17.390625,0.40234375,0.47265625,0.23515625,0.10390625,0.303515625,7386.665431
376,3.255859375,8615.266029,1289.868749,4,661.52,384.9456432,0.203710938,0.194335938,0.187304688,0.516796875,0.537109375,0.773242188,0.523242188,7.833984375,12.2265625,23.765625,0.38359375,0.11640625,0.25390625,0.21015625,0.241015625,7060.212078
377,3.724609375,4989.338572,875.3681638,4,334.89,281.3468252,0.175585938,0.153710938,0.184179688,0.560546875,0.468359375,0.876367188,0.345117188,8.115234375,12.3515625,23.515625,0.27109375,0.30390625,0.16640625,0.24765625,0.247265625,5440.263063
378,3.826171875,8953.24248,1337.342045,5,468,574.2133069,0.198242188,0.162304688,0.216210938,0.524609375,0.498046875,0.808398438,0.591210938,6.638671875,12.0078125,16.453125,0.38671875,0.10703125,0.34453125,0.36328125,0.300390625,6908.005275
379,3.693359375,9265.901568,1308.446833,4,627.2,677.1037479,0.172460938,0.175585938,0.206054688,0.554296875,0.599609375,0.866992188,0.504492188,6.146484375,11.4765625,21.265625,0.20859375,0.44140625,0.32890625,0.38515625,0.341015625,7886.071143
380,3.287109375,6070.963459,880.1746427,5,369.38,459.980269,0.244335938,0.172460938,0.202929688,0.523046875,0.405859375,0.745117188,0.363867188,6.427734375,11.1015625,21.015625,0.34609375,0.22890625,0.44140625,0.37265625,0.347265625,5638.526013
381,3.013671875,6412.253025,645.5665043,3,709.24,431.2189423,0.191992188,0.231054688,0.184960938,0.587109375,0.410546875,0.864648438,0.534960938,6.826171875,13.7578125,23.953125,0.46171875,0.28203125,0.41953125,0.48828125,0.412890625,4295.037158
382,3.583984375,9611.961051,1119.012395,4,670.48,541.0894846,0.199023438,0.205273438,0.163867188,0.507421875,0.577734375,0.740429688,0.349804688,6.943359375,11.9140625,19.140625,0.43984375,0.16015625,0.44765625,0.24140625,0.322265625,8191.908555
383,3.083984375,2435.114556,355.5767108,2,394.8,164.3831477,0.249023438,0.155273438,0.213867188,0.407421875,0.477734375,0.890429688,0.499804688,8.443359375,13.9140625,23.140625,0.23984375,0.36015625,0.24765625,0.44140625,0.322265625,3390.885599
384,3.240234375,7790.008571,1142.829608,5,480.83,498.0250582,0.164648438,0.214648438,0.185742188,0.426171875,0.583984375,0.956054688,0.302929688,7.599609375,12.2890625,16.890625,0.42734375,0.24765625,0.21015625,0.32890625,0.303515625,8061.74472
385,3.037109375,9497.164454,1240.327575,4,781.76,458.024265,0.169335938,0.247460938,0.227929688,0.473046875,0.555859375,0.970117188,0.588867188,7.177734375,10.1015625,23.015625,0.24609375,0.12890625,0.14140625,0.47265625,0.247265625,7400.856482
386,3.326171875,7416.634775,1065.664422,3,743.26,267.0668393,0.248242188,0.212304688,0.166210938,0.424609375,0.598046875,0.958398438,0.441210938,8.138671875,10.0078125,20.453125,0.18671875,0.30703125,0.14453125,0.16328125,0.200390625,8715.936494
387,3.958984375,7146.360815,783.5731417,3,601.7,519.3284211,0.161523438,0.217773438,0.176367188,0.482421875,0.402734375,0.852929688,0.537304688,8.818359375,12.4140625,20.140625,0.38984375,0.41015625,0.39765625,0.39140625,0.397265625,7481.762103
388,3.458984375,4512.591831,848.6399273,4,326.15,211.4698053,0.211523438,0.167773438,0.226367188,0.582421875,0.502734375,0.702929688,0.387304688,7.318359375,10.4140625,16.140625,0.18984375,0.21015625,0.19765625,0.19140625,0.197265625,4923.491645
389,3.740234375,8485.654375,1035.876579,3,756.25,506.9695995,0.214648438,0.164648438,0.235742188,0.526171875,0.483984375,0.806054688,0.452929688,6.099609375,10.2890625,20.890625,0.22734375,0.44765625,0.41015625,0.12890625,0.303515625,7922.079252
390,3.537109375,5381.53601,777.0166418,3,507.15,417.8191361,0.219335938,0.197460938,0.177929688,0.573046875,0.455859375,0.820117188,0.438867188,8.677734375,12.1015625,19.015625,0.44609375,0.32890625,0.34140625,0.27265625,0.347265625,6752.349152
391,3.388671875,8669.30863,1348.592025,4,639.58,491.0503951,0.154492188,0.243554688,0.172460938,0.412109375,0.585546875,0.752148438,0.347460938,8.701171875,10.2578125,16.953125,0.31171875,0.33203125,0.36953125,0.13828125,0.287890625,9837.861061
392,3.521484375,5081.221136,677.1843675,4,360.73,457.860584,0.167773438,0.161523438,0.157617188,0.544921875,0.565234375,0.909179688,0.406054688,8.630859375,13.1640625,18.640625,0.41484375,0.33515625,0.42265625,0.41640625,0.397265625,5417.350657
393,3.021484375,3843.208061,565.0328401,2,635.98,138.8523559,0.217773438,0.211523438,0.207617188,0.444921875,0.465234375,0.759179688,0.556054688,7.130859375,11.1640625,22.640625,0.21484375,0.13515625,0.22265625,0.21640625,0.197265625,4315.678648
394,3.865234375,8503.362391,1166.422643,4,549.99,508.3064171,0.227148438,0.152148438,0.223242188,0.451171875,0.508984375,0.993554688,0.415429688,7.974609375,13.7890625,19.890625,0.17734375,0.19765625,0.36015625,0.47890625,0.303515625,7630.252265
395,3.912109375,4704.234033,717.638428,4,300.62,433.4608026,0.231835938,0.184960938,0.165429688,0.448046875,0.530859375,0.932617188,0.476367188,6.802734375,11.6015625,20.015625,0.39609375,0.27890625,0.49140625,0.32265625,0.372265625,4964.846286
396,3.544921875,12868.06686,1519.857557,5,726,819.7908932,0.207617188,0.152929688,0.150585938,0.480859375,0.429296875,0.724023438,0.525585938,7.482421875,12.8828125,17.203125,0.22421875,0.36953125,0.48203125,0.32578125,0.350390625,8504.150362
397,3.833984375,4938.938189,1066.81502,5,257.64,238.6565169,0.224023438,0.180273438,0.188867188,0.457421875,0.427734375,0.965429688,0.574804688,6.193359375,10.9140625,17.140625,0.13984375,0.26015625,0.14765625,0.14140625,0.172265625,5291.482249
398,3.333984375,5323.737927,669.0442078,3,532.27,396.7636148,0.174023438,0.230273438,0.238867188,0.557421875,0.527734375,0.815429688,0.424804688,7.693359375,12.9140625,21.140625,0.33984375,0.46015625,0.34765625,0.34140625,0.372265625,5250.129782
399,3.318359375,5582.277926,797.083269,4,420.56,460.1768472,0.234960938,0.238085938,0.193554688,0.529296875,0.524609375,0.904492188,0.541992188,6.521484375,10.9765625,22.265625,0.35859375,0.39140625,0.27890625,0.43515625,0.366015625,4602.487008
400,3.533203125,7681.323563,1052.790999,4,543.51,469.029982,0.163476563,0.215820313,0.190039063,0.498828125,0.512890625,0.750976563,0.561914063,6.861328125,10.4609375,22.734375,0.18515625,0.49609375,0.18671875,0.36484375,0.308203125,5917.000439
